id_pedido,id_comanda,id_cardapio,status,data_hora_pedido,quantidade
6101,9055,49,True,2021-08-17 14:18:48,3
4911,9379,97,False,2022-10-08 22:28:44,8
6119,5733,85,False,2023-06-30 16:47:21,7
2589,9282,27,False,2023-01-12 11:51:59,1
7567,6523,7,True,2023-12-22 12:05:05,2
7070,4910,80,True,2023-08-01 19:10:57,7
2280,8821,81,False,2022-03-19 05:04:02,10
1127,6443,4,True,2022-05-07 15:36:34,4
9296,7860,82,False,2022-06-11 06:44:47,5
1861,450,90,True,2022-09-01 06:55:09,10
4462,663,68,True,2024-03-13 12:14:30,3
667,9941,1,False,2021-09-16 03:03:09,9
562,8148,88,False,2023-09-09 14:39:23,1
3500,8326,70,False,2023-01-29 02:15:49,2
8690,3000,16,True,2024-03-04 18:52:49,10
9017,6892,21,True,2022-06-03 19:00:55,5
4041,6814,67,True,2023-09-05 03:13:03,9
9295,275,8,True,2021-07-17 23:49:02,6
76,836,32,True,2024-05-26 17:22:49,6
8474,5896,8,False,2024-04-20 11:10:53,7
3852,4818,4,True,2024-05-09 08:54:22,3
6474,1749,73,True,2022-10-06 05:52:15,4
5239,7299,71,True,2024-02-06 01:08:03,6
3568,5156,64,False,2023-02-25 02:21:58,5
2182,8709,100,True,2023-11-05 02:16:43,7
2060,729,5,True,2024-04-12 00:17:57,4
300,6033,21,True,2023-09-11 19:44:56,10
274,7365,72,False,2023-05-02 12:01:17,1
6228,6337,89,False,2023-03-07 19:29:11,10
5511,7801,22,True,2023-05-10 02:39:04,7
6103,9767,69,True,2024-02-29 14:24:52,8
9915,8033,2,False,2021-11-26 03:51:30,4
9343,9710,57,False,2022-03-01 08:12:47,3
2972,7834,42,True,2021-08-09 10:03:47,5
3580,2617,32,False,2022-04-17 05:41:35,2
8726,6638,4,True,2022-11-13 01:06:31,7
4702,5467,32,True,2023-03-16 07:04:50,8
4967,6475,82,True,2022-02-08 07:17:06,3
2905,2701,59,True,2022-09-30 23:51:24,9
2323,9441,68,True,2023-05-21 04:43:59,9
1573,2696,31,True,2022-01-30 18:23:25,6
5392,9922,11,False,2023-11-02 04:37:36,3
6896,9279,21,False,2022-04-01 08:59:41,7
3956,6051,17,True,2021-07-18 10:50:43,3
875,7247,78,False,2021-10-28 14:46:15,2
2736,4867,40,False,2023-06-01 18:20:19,8
7683,1008,34,True,2021-07-24 23:43:37,3
7784,1857,17,False,2023-03-02 05:39:43,2
3020,3639,15,True,2024-05-02 11:53:45,9
3679,8378,46,False,2021-12-09 04:14:56,8
6369,882,72,True,2023-02-27 15:54:57,9
9524,3759,79,True,2022-11-26 16:47:54,3
6023,5787,33,False,2023-10-29 23:41:35,2
8202,884,28,False,2024-02-25 09:36:02,5
986,755,6,False,2021-11-28 11:39:09,6
3536,5390,15,False,2022-06-22 18:10:41,7
8093,8185,21,False,2024-01-09 18:55:41,9
4688,602,10,False,2023-06-15 10:53:28,1
691,7113,79,False,2022-05-18 12:45:37,6
107,9750,78,True,2024-02-09 23:47:54,10
9969,2941,26,True,2022-01-22 14:28:36,7
8894,5095,34,True,2022-04-20 20:38:58,3
1491,7179,35,False,2023-09-23 00:51:13,5
3591,4173,14,False,2023-08-05 04:25:53,2
2546,8236,57,False,2022-10-29 07:12:02,5
6147,2772,54,True,2022-10-13 14:55:24,1
7164,1471,20,True,2023-01-15 13:27:03,8
1946,5332,50,True,2024-05-17 05:26:42,4
2945,21,58,False,2022-09-13 23:38:57,6
7439,1635,69,True,2023-09-06 10:25:39,1
2691,9187,17,True,2022-04-18 02:43:55,8
6895,7971,19,False,2022-08-16 19:45:31,6
8564,179,50,False,2023-02-06 22:58:58,10
4063,9371,36,True,2024-05-24 18:58:29,6
9489,2641,13,True,2023-05-29 12:25:47,5
5016,1006,43,False,2021-07-22 01:38:54,4
3424,5927,98,False,2024-03-31 13:41:48,10
6160,2233,69,False,2022-06-14 23:24:13,5
771,3083,47,False,2024-03-03 23:20:21,3
1332,4207,29,False,2022-06-15 19:27:26,2
3990,632,98,True,2021-06-27 21:42:38,7
3728,3399,37,False,2022-02-27 23:57:48,1
9437,8845,86,True,2024-01-16 17:23:33,9
7781,9736,47,True,2021-08-09 11:32:04,7
1949,487,47,True,2022-06-01 23:57:27,10
2697,7729,61,False,2022-07-15 09:31:40,9
8577,6604,2,True,2022-05-09 08:01:21,4
3887,6174,62,False,2021-12-27 17:35:02,4
9499,7223,25,False,2023-11-18 06:49:03,4
9232,5510,86,False,2021-06-20 05:44:24,7
4366,3632,5,True,2023-02-10 11:48:07,6
845,9935,61,True,2022-03-12 05:59:41,9
5453,5325,27,True,2021-11-09 16:32:55,3
9475,1131,72,False,2023-01-03 13:13:34,6
715,9102,81,False,2024-02-18 15:03:49,5
9455,4862,61,True,2022-11-21 12:30:18,10
1124,5704,89,False,2022-01-13 13:58:12,4
7961,3346,90,False,2021-11-19 12:39:55,2
889,2177,82,False,2023-04-10 03:01:04,3
7699,7874,10,False,2023-10-06 09:48:38,7
6107,6399,71,True,2023-05-28 00:16:05,10
4597,8219,93,True,2022-05-05 22:20:05,9
3823,8614,58,False,2023-12-01 05:23:38,1
4904,6326,98,True,2023-08-03 09:32:18,3
2672,397,59,False,2022-09-13 03:23:58,7
3865,8143,44,False,2022-08-22 08:01:33,5
4703,988,92,True,2023-03-11 14:57:42,3
9806,8227,3,False,2021-08-07 03:40:12,10
9005,3715,40,True,2022-12-22 03:38:53,7
5620,6769,73,False,2022-06-02 23:50:06,2
675,1748,52,True,2021-09-15 01:18:48,5
2010,1791,29,False,2024-05-25 04:36:21,10
4514,4722,53,True,2021-07-08 00:49:04,6
227,2531,42,True,2023-10-29 04:02:52,2
8441,9568,31,False,2023-09-09 00:39:02,6
4133,8830,57,True,2022-12-21 09:27:43,6
783,6269,45,False,2023-01-06 07:39:23,3
1693,1325,58,False,2023-09-24 23:10:46,10
4162,6191,96,False,2023-02-05 04:53:19,4
607,2869,21,True,2022-09-01 22:42:13,3
4656,2040,79,False,2022-12-14 17:09:25,1
2236,480,11,False,2022-02-19 09:19:49,6
8737,3747,14,True,2023-07-30 14:05:15,10
8132,8109,83,False,2023-10-31 20:22:51,1
5042,6031,93,True,2024-01-03 04:08:44,8
315,5256,38,False,2024-04-09 06:16:25,10
2952,3901,67,False,2023-12-07 04:39:38,5
2600,7399,51,False,2024-02-05 22:44:47,4
8666,9147,71,True,2022-05-05 02:19:13,10
2298,8418,65,True,2022-06-02 23:45:08,6
1562,882,24,True,2022-10-07 14:00:24,10
4198,6850,20,False,2022-10-24 00:25:27,10
9100,3631,80,True,2022-09-20 21:04:39,6
5584,8080,83,True,2021-11-21 23:13:36,6
737,9324,89,False,2023-06-18 14:57:41,8
5206,7039,44,True,2021-10-17 09:25:43,6
6787,3937,61,True,2021-07-07 11:34:28,8
2289,4981,6,True,2022-06-23 12:31:11,1
6511,7612,69,False,2023-02-17 17:04:27,1
6277,6496,21,True,2023-02-03 08:45:25,8
5941,1799,1,True,2021-10-13 08:13:12,3
8110,401,60,False,2024-01-20 01:01:24,4
5662,5377,75,True,2022-10-02 19:14:07,1
7798,1849,29,True,2022-07-21 18:32:55,8
8619,5959,86,True,2023-12-23 07:21:55,1
7188,757,85,False,2021-12-10 03:05:30,3
3845,8713,92,False,2022-08-25 12:00:33,10
343,9400,53,False,2024-02-08 11:21:37,7
2604,7722,73,True,2022-10-10 14:14:29,6
1312,3964,79,True,2022-06-09 06:33:46,5
3193,933,73,False,2023-10-31 07:01:02,10
3843,5262,13,True,2022-04-06 15:07:54,9
4544,3701,97,True,2022-10-28 21:48:17,6
4147,6854,46,True,2022-06-06 06:34:04,2
7588,3779,26,True,2023-07-04 22:58:42,3
5222,9264,86,False,2024-05-01 00:00:29,9
3159,6656,56,False,2023-01-04 07:06:17,2
1930,4157,73,False,2021-08-16 22:10:43,4
2168,9084,88,True,2022-12-11 20:41:07,3
3787,4665,44,True,2024-05-21 17:20:33,7
7321,4186,44,True,2024-06-10 14:51:49,10
4618,6431,51,False,2022-09-14 23:11:08,2
2078,2419,10,False,2023-07-29 13:32:06,8
9608,2995,50,False,2023-11-15 17:45:07,2
2934,5968,80,False,2022-02-01 22:27:41,2
9839,852,1,True,2024-03-28 15:22:23,2
1805,8424,92,True,2022-07-19 13:13:01,1
535,9682,49,False,2023-04-28 13:04:18,6
2102,4447,38,False,2024-05-26 18:11:10,5
7266,2364,24,False,2021-09-24 16:16:11,5
385,8767,64,False,2021-11-29 02:53:09,9
8449,5816,78,False,2023-02-03 05:32:15,8
2661,7632,63,True,2023-11-07 12:22:48,10
557,9119,85,False,2022-03-31 07:04:47,2
9193,6474,91,False,2021-07-30 15:26:05,9
5297,9739,88,True,2023-06-25 11:37:20,2
4863,2809,98,True,2023-12-12 19:23:07,5
8622,4869,48,True,2023-02-06 08:01:42,5
1032,7628,93,True,2021-09-14 05:11:09,6
7177,6734,45,True,2022-06-07 01:28:46,8
3085,6375,98,True,2023-04-08 05:20:38,10
3172,1852,76,False,2024-01-03 03:16:52,2
5261,3053,26,False,2021-10-19 11:14:55,6
925,4253,57,True,2022-06-14 22:50:52,3
8092,7306,36,False,2021-08-06 16:14:28,4
1126,7179,18,True,2021-12-22 06:04:06,1
9771,427,18,True,2021-12-06 16:21:23,7
8580,6983,88,False,2022-10-13 16:31:24,8
5144,7065,49,True,2024-01-06 20:29:16,2
2751,6597,51,True,2021-10-03 12:23:26,4
9473,8307,7,False,2023-04-26 05:02:45,1
2035,9629,64,False,2022-05-20 18:56:56,1
7678,3444,55,True,2023-07-29 18:47:23,1
3873,2762,13,False,2021-11-27 00:05:48,4
4214,2501,71,True,2021-09-22 10:38:55,1
6987,2611,20,True,2023-05-25 11:36:12,7
1678,9832,52,True,2023-08-22 13:48:06,4
7409,488,100,False,2021-10-24 05:00:10,6
1285,2249,2,False,2021-08-13 18:54:16,4
8230,8658,46,True,2023-10-23 09:06:50,4
1682,4022,87,True,2024-06-06 04:41:26,7
5526,3912,83,True,2024-05-26 04:01:23,6
6661,1456,24,True,2023-05-30 16:55:53,2
1782,5981,23,False,2023-07-01 01:53:06,9
3871,1944,87,True,2023-02-19 17:15:33,3
3043,7161,13,False,2022-04-19 10:42:52,7
8029,1677,78,True,2022-03-31 00:53:16,4
9424,740,73,True,2022-09-22 17:10:43,8
140,8218,26,False,2022-06-17 04:41:05,10
111,4078,99,True,2021-11-18 06:58:08,1
272,3687,53,True,2023-11-15 20:48:14,10
5962,9453,64,False,2024-01-18 05:13:40,8
4801,1001,82,True,2022-05-07 08:07:58,4
1589,6874,11,False,2023-03-21 11:00:17,7
7361,5637,22,False,2021-08-31 04:33:52,5
8656,4911,73,False,2022-08-03 00:12:42,8
9590,180,87,False,2023-05-10 09:28:18,10
3455,7734,17,False,2024-01-31 02:58:04,3
9401,3830,75,True,2022-08-16 17:32:31,9
4116,7293,50,False,2021-09-17 05:45:15,8
3892,6083,38,True,2022-04-26 18:07:24,6
698,1343,92,False,2024-06-09 14:27:16,6
463,4068,9,False,2023-08-23 08:46:44,6
6499,8648,2,True,2022-01-28 10:16:50,4
3215,9548,53,False,2022-03-19 09:52:08,7
8270,1654,68,True,2021-12-14 00:24:58,8
5266,5068,32,True,2023-08-08 12:48:46,8
5112,6808,29,True,2021-11-30 10:28:25,10
4582,5966,2,False,2021-10-17 06:22:38,3
8868,7797,36,False,2022-05-11 12:44:57,2
8464,2092,36,False,2023-04-17 13:55:11,4
1773,2394,50,True,2024-04-19 13:03:36,5
1987,59,91,True,2022-10-27 11:59:19,2
2314,1119,71,False,2022-03-16 16:13:56,8
3632,2078,17,False,2023-02-21 06:59:11,9
1006,1376,12,True,2023-02-28 23:18:03,3
6240,4483,87,True,2021-08-14 06:03:28,10
3846,7495,33,False,2021-07-02 22:14:36,1
8602,3189,24,False,2024-01-22 10:37:54,2
3705,6763,91,True,2021-06-17 15:25:40,3
6344,185,18,True,2024-06-01 02:13:16,4
8829,901,14,True,2021-06-29 01:25:30,5
9036,3861,28,True,2024-04-30 14:31:27,3
411,5194,97,False,2022-03-14 20:22:46,7
4024,503,19,False,2023-02-16 06:40:54,10
9280,9623,47,False,2023-01-06 10:15:02,5
6819,3232,82,True,2021-11-16 17:27:38,9
1446,1178,15,False,2021-06-18 13:05:09,9
7066,2422,5,False,2023-06-15 21:30:21,7
758,2815,91,False,2023-02-15 07:22:35,5
5953,3316,95,True,2023-08-23 17:25:39,1
5007,1266,59,True,2022-11-30 03:43:38,4
9999,4507,2,True,2024-02-26 10:00:22,3
2354,1620,53,False,2023-08-22 08:22:52,8
6349,2037,60,True,2024-04-10 03:54:38,9
6984,8815,77,False,2021-12-01 03:00:21,3
6614,6083,7,False,2021-07-16 14:57:24,2
4833,3106,24,True,2024-03-29 04:36:05,5
1383,7176,56,False,2022-09-22 15:27:58,5
323,992,43,False,2024-04-09 09:09:23,5
2484,3344,36,True,2024-05-06 17:56:25,1
6348,9392,30,True,2023-05-29 07:04:34,9
8382,6050,59,False,2022-05-15 20:22:21,9
2301,8684,63,False,2023-08-24 00:21:01,1
718,6396,79,True,2021-10-03 02:17:02,7
3930,1271,84,True,2023-01-29 00:43:05,4
6381,7265,76,False,2022-07-17 06:32:02,5
2527,5242,22,False,2021-11-01 11:20:17,5
5418,7726,80,True,2023-05-28 09:45:53,10
7410,286,29,False,2023-10-21 15:52:07,6
3992,5879,1,False,2023-05-24 09:05:29,5
2656,549,13,False,2023-01-23 18:31:39,3
7766,7637,92,False,2023-03-29 20:56:21,9
9526,5246,76,True,2022-08-04 18:53:43,4
3804,1790,72,False,2022-01-07 12:18:20,9
2368,5128,36,True,2022-08-20 22:59:17,1
7423,7314,94,True,2022-11-14 14:48:43,4
7117,9403,98,False,2023-11-06 12:48:53,9
2630,2988,54,True,2022-06-09 03:35:28,8
6354,2576,22,False,2021-09-15 14:03:56,6
3912,5637,46,False,2021-09-29 22:02:05,9
2668,7438,7,True,2023-07-21 05:11:43,6
5646,7513,32,True,2024-03-15 22:55:31,1
4159,8484,39,True,2023-09-12 03:20:16,7
7054,7068,25,True,2024-06-15 10:10:34,7
9428,5202,14,False,2022-10-07 13:13:35,10
3811,1961,92,True,2022-09-13 05:13:38,10
4021,3511,69,False,2024-01-04 13:45:01,3
1230,9813,30,True,2021-11-16 18:15:02,9
5025,8709,96,True,2022-11-17 07:39:03,2
1085,5301,43,False,2022-08-05 01:37:42,4
6444,9974,93,True,2022-06-03 22:05:55,3
4140,7617,33,True,2023-03-16 01:15:33,9
6278,3920,45,True,2022-01-28 22:01:04,8
8971,6171,94,True,2021-11-09 23:17:44,10
9251,9232,37,True,2021-11-19 16:21:59,3
7862,699,85,True,2024-03-20 00:42:00,9
5897,7559,15,True,2022-06-07 19:58:22,5
1253,1905,89,False,2021-07-25 13:18:48,3
5249,755,30,False,2023-07-08 14:19:18,5
5038,2793,69,True,2022-08-08 04:57:12,8
3356,5045,93,False,2022-08-31 23:02:28,3
3774,1668,82,False,2024-04-11 02:39:13,1
5761,7731,30,False,2024-05-12 09:39:23,7
3854,1349,41,True,2022-07-31 05:12:36,7
7373,7958,65,True,2023-07-17 23:54:40,9
639,4346,8,True,2021-11-12 11:55:41,8
7526,1144,42,True,2022-12-16 02:54:12,7
2156,4607,41,True,2023-07-21 22:09:49,10
156,2035,94,False,2022-07-29 10:05:08,5
5503,6423,6,True,2022-11-30 10:13:32,8
5960,4857,47,True,2022-02-27 03:00:18,9
9575,1841,77,False,2022-06-24 07:18:32,2
2145,3823,78,True,2023-06-06 17:36:41,9
8626,4710,73,False,2023-09-17 03:48:44,5
4035,4346,75,False,2022-10-07 19:19:48,4
8539,1314,27,False,2022-07-23 03:59:27,1
8062,9811,71,True,2023-04-09 06:35:26,4
8676,2229,79,True,2022-12-20 22:31:52,9
1809,6487,20,True,2022-11-30 12:21:28,8
5461,6645,94,False,2021-09-15 17:09:39,6
3376,318,25,False,2022-04-05 04:16:36,1
6331,8501,97,False,2023-09-26 10:38:13,1
2305,2658,90,False,2022-04-04 05:22:34,2
292,9603,7,True,2023-12-24 01:00:04,10
1328,5149,53,False,2023-06-18 23:10:56,6
9785,4369,10,False,2024-04-28 17:02:14,5
8445,4338,39,False,2023-12-28 17:15:11,9
5757,7242,21,False,2022-12-22 07:47:18,2
9827,8628,89,False,2023-01-23 11:39:17,10
9237,7645,96,False,2023-02-28 03:26:47,1
4875,9546,66,False,2023-10-04 02:52:23,8
985,4944,49,True,2022-10-27 14:38:40,1
8471,7384,60,True,2021-08-07 19:45:16,8
5731,7048,68,False,2022-09-22 23:24:55,1
1147,8351,87,False,2023-03-02 07:15:01,8
3295,5145,49,False,2021-11-09 04:34:25,4
8357,1410,67,False,2022-10-11 11:28:59,3
68,9206,41,True,2024-03-18 11:50:51,4
8156,7990,72,True,2024-01-26 21:23:56,9
4515,7918,97,True,2022-02-04 21:53:15,4
9092,5947,38,False,2022-01-10 19:40:10,5
4740,9262,83,False,2021-12-06 01:25:23,1
9601,7486,7,False,2024-05-06 23:30:00,4
7885,9205,96,True,2023-12-27 05:57:12,2
8404,5638,100,False,2023-12-08 11:33:36,9
8435,7613,31,True,2022-06-23 09:33:09,1
7877,8352,12,False,2021-08-14 17:45:57,8
6214,6491,6,True,2023-08-15 06:58:27,2
1689,6143,28,True,2023-01-06 21:41:21,10
8260,901,15,False,2021-08-04 04:24:17,4
1742,7610,14,True,2023-05-08 21:04:40,1
1789,5478,52,True,2021-10-31 22:23:19,8
261,6672,37,False,2021-11-22 21:37:27,8
8475,1929,30,False,2024-05-18 18:17:06,4
4406,5412,12,True,2022-02-07 07:24:32,7
9634,4424,93,False,2023-10-17 20:28:23,3
2640,5665,26,False,2021-11-12 14:14:15,9
6731,4856,89,True,2024-02-27 09:28:04,1
7406,6453,56,True,2021-09-26 04:31:25,6
3416,8569,26,False,2023-04-25 03:46:03,4
22,2432,83,False,2022-06-29 06:15:45,7
5076,2280,27,True,2022-09-26 09:02:47,1
5773,5765,34,False,2021-10-18 00:32:12,1
8322,2888,37,False,2022-09-16 00:51:50,9
9538,2141,92,True,2023-06-25 14:11:03,2
230,11,70,False,2022-01-26 21:58:15,10
4589,6160,44,False,2023-10-06 13:34:36,5
5825,9716,59,True,2024-04-28 02:30:59,5
5796,5817,96,False,2024-01-12 06:58:21,5
3033,5818,71,False,2023-07-24 13:10:49,3
3042,6172,31,True,2024-02-18 23:18:46,2
6761,2098,24,False,2022-02-20 06:43:34,1
9305,9660,23,False,2023-01-31 13:35:22,3
8929,9985,94,False,2021-11-11 01:37:52,4
9953,629,80,False,2024-05-16 12:40:03,2
5465,3479,50,False,2022-04-24 04:03:01,6
7072,2819,50,False,2021-10-28 14:07:30,1
1779,1864,7,True,2022-05-12 09:09:33,6
7375,7501,16,False,2022-06-20 03:53:12,6
8687,3858,17,True,2023-04-27 04:53:14,5
5994,4381,43,True,2024-01-18 19:18:04,7
6273,2466,37,False,2023-04-22 01:37:53,1
1234,3004,47,False,2021-09-28 14:01:42,9
6770,7150,58,False,2024-02-22 16:07:23,8
119,4363,100,False,2023-08-20 16:04:57,5
2576,7039,100,True,2022-06-24 22:52:21,10
1894,5469,36,False,2021-12-02 21:04:33,10
331,724,3,True,2022-04-13 04:40:19,8
6816,6653,41,False,2022-01-16 15:52:29,10
1148,1307,58,True,2022-12-04 01:22:39,7
7050,9719,61,True,2024-05-18 19:25:48,3
5949,6711,8,True,2022-03-15 14:30:16,7
1662,2495,60,False,2021-10-10 02:42:06,10
1270,3482,62,False,2022-02-15 00:27:18,9
8440,7059,5,True,2022-05-31 05:00:35,2
8345,4995,81,False,2024-02-19 14:57:30,4
3015,5180,83,True,2021-07-06 05:09:08,4
9744,3392,3,True,2023-06-14 06:47:11,2
2414,7867,23,True,2021-12-17 09:57:55,10
1948,6965,90,True,2022-08-25 08:30:39,7
2818,1827,7,True,2022-07-21 08:45:08,4
1039,9242,81,True,2022-11-04 15:34:44,5
966,5751,35,False,2022-09-26 11:09:55,10
2563,1651,34,False,2021-11-30 18:18:23,5
28,4738,26,False,2024-05-08 11:38:26,7
4385,3755,51,True,2022-09-11 06:45:06,6
1989,6244,2,True,2023-07-17 10:47:18,4
3347,420,87,True,2024-05-13 04:25:46,4
3439,8167,28,False,2023-12-24 19:38:56,2
8608,8623,25,False,2024-06-09 20:39:23,3
6126,8805,58,True,2022-08-04 04:08:40,5
4333,675,82,False,2024-03-12 04:36:04,5
2192,3226,70,False,2023-12-13 00:17:24,7
8863,6791,36,False,2024-03-06 15:49:56,10
5178,8995,26,True,2021-11-20 12:00:26,1
6922,2216,24,False,2023-05-29 05:51:41,8
1849,9738,100,True,2021-08-14 17:47:14,2
7558,3227,70,True,2022-05-26 03:04:52,5
1544,5491,53,False,2023-03-28 00:03:41,10
8761,8523,36,False,2023-02-06 09:49:57,7
5509,2832,78,True,2023-12-25 19:19:34,9
4709,128,65,True,2021-12-17 03:53:28,6
406,1908,81,False,2021-07-19 14:58:30,8
1164,7088,10,False,2023-04-15 10:31:02,2
1804,704,83,True,2022-05-17 10:15:12,8
1089,9259,93,True,2021-08-30 23:30:53,4
7508,8518,66,False,2023-04-24 06:03:00,2
7658,8361,30,True,2024-03-25 22:10:59,9
487,2450,95,False,2022-06-22 01:51:36,7
5003,2249,51,False,2023-01-20 05:41:49,1
1830,5753,92,False,2023-11-09 00:21:41,4
1953,4380,100,False,2023-02-05 23:25:44,1
843,4161,55,True,2021-09-19 08:25:03,9
7677,5863,92,False,2021-07-10 08:52:04,10
1798,1038,98,False,2021-11-01 23:55:20,9
9458,2951,3,False,2023-09-24 22:52:55,2
1215,688,85,False,2024-02-27 07:53:07,10
3228,4166,54,False,2024-02-24 15:31:55,4
332,7258,71,False,2022-07-13 21:31:59,5
8081,9354,32,True,2022-06-03 16:18:57,6
5367,7396,72,True,2021-07-25 21:52:50,7
5693,3662,37,False,2023-10-27 15:40:44,10
1659,5837,21,True,2024-05-19 22:48:00,8
9105,8702,73,True,2021-08-23 22:46:11,6
5161,8050,36,False,2023-04-03 17:02:54,5
6727,3742,6,False,2023-01-11 19:09:56,8
2240,1483,18,True,2023-10-23 14:31:48,8
9312,603,66,True,2021-07-07 02:56:36,8
6757,7334,86,True,2022-08-03 06:35:58,2
3864,8092,2,False,2021-10-24 02:57:30,5
3713,6524,62,False,2021-10-14 14:16:12,7
2767,9660,23,True,2021-09-05 12:11:00,9
2521,7773,67,False,2022-08-26 16:57:57,5
9161,5752,30,True,2021-10-25 13:16:57,7
3006,5289,84,True,2021-08-19 06:40:19,4
4551,4161,65,True,2022-01-05 12:04:24,7
7291,1373,86,False,2021-12-15 09:57:21,10
9044,5992,42,True,2023-06-01 21:28:47,1
9897,5207,59,False,2023-05-26 03:32:50,5
1767,5248,89,False,2023-12-14 20:37:22,4
6002,4187,61,True,2022-06-24 18:05:03,1
5783,9905,20,True,2021-11-27 17:31:34,10
1152,3929,37,False,2022-03-04 12:35:38,2
3414,6429,84,False,2022-08-30 13:29:40,4
4802,7978,52,False,2021-10-28 00:07:44,10
6085,7839,58,True,2023-07-03 02:43:40,2
5571,4625,1,False,2022-02-03 13:03:00,5
3112,6470,91,True,2024-03-19 01:42:10,10
901,9641,35,False,2023-09-12 05:46:20,3
1619,4252,25,False,2024-03-15 02:59:26,2
2695,8684,9,True,2021-06-19 02:25:46,9
4187,9741,38,True,2023-03-23 16:57:31,4
8377,4313,35,False,2023-11-08 15:48:04,7
6139,85,80,True,2023-12-12 03:30:32,9
2124,8377,90,False,2021-08-21 07:41:52,3
5918,4902,26,False,2021-10-20 02:24:56,1
1326,8924,25,True,2022-12-24 18:42:33,9
2422,1649,85,False,2022-02-24 20:30:39,6
9997,43,90,False,2022-04-02 16:46:42,5
1913,6581,100,False,2023-12-13 01:37:57,9
8651,5369,64,False,2021-09-12 06:20:40,3
4934,5510,50,True,2023-02-23 19:34:50,5
9189,7999,68,True,2021-08-31 06:33:51,3
9051,9536,69,True,2024-03-14 04:14:48,8
5227,7777,51,False,2023-03-07 21:05:31,1
7477,6677,64,True,2023-10-06 05:38:16,5
9325,5681,79,False,2023-08-10 16:22:47,4
1404,4196,73,True,2023-03-28 11:15:10,5
2871,8282,78,False,2022-05-27 09:33:46,4
2669,4283,36,False,2022-12-20 21:12:33,6
6081,3710,37,False,2022-12-24 13:17:29,6
7958,9345,57,False,2021-11-07 12:31:23,10
5822,1873,84,False,2022-04-09 05:44:38,1
9000,5009,93,True,2021-08-03 06:57:05,3
4701,6941,66,True,2023-07-12 20:46:45,5
5298,9626,96,False,2021-11-07 09:26:20,5
4725,1282,39,True,2021-07-13 01:42:37,9
862,1641,39,True,2023-08-20 14:15:32,10
6287,8395,85,True,2022-08-13 23:53:39,10
4296,3550,69,False,2024-03-29 18:06:00,2
4252,5747,81,False,2023-04-08 18:49:05,2
5899,4063,20,True,2023-04-19 02:03:31,1
3949,1530,37,False,2022-12-13 09:16:53,4
663,6823,69,True,2023-12-21 04:07:44,9
3469,8594,71,True,2022-10-12 17:23:44,3
425,7235,9,True,2022-06-29 17:14:41,2
1246,8336,61,True,2021-12-29 12:44:07,5
1620,530,16,False,2021-08-17 04:12:29,8
6384,3718,67,True,2023-09-25 23:59:19,7
5834,9414,9,False,2023-06-30 19:54:23,2
7960,8504,44,True,2022-03-15 17:06:34,5
4850,9784,100,True,2024-02-02 23:44:22,1
1501,5576,69,True,2024-02-08 03:57:45,4
4607,9889,32,True,2023-12-07 06:59:37,10
9450,7899,49,True,2022-07-17 15:54:12,9
9362,7184,76,False,2021-10-20 18:47:24,2
3331,1470,17,True,2022-04-02 11:25:13,1
3859,1734,67,True,2022-05-22 05:14:49,1
3628,2176,60,False,2022-01-26 21:35:43,4
9006,6360,85,False,2022-01-17 03:15:01,3
3677,3997,5,True,2022-12-26 09:19:42,1
8442,4827,98,True,2022-11-04 10:34:48,6
8293,8680,72,False,2024-04-07 12:27:54,4
1146,6577,68,True,2022-07-09 22:10:07,5
6530,2105,30,False,2021-06-24 11:45:03,2
4219,5802,93,False,2022-09-05 06:57:09,5
6802,7791,23,True,2021-12-21 00:21:11,2
1880,3420,21,True,2022-03-03 02:56:28,3
4984,9158,97,False,2022-10-12 14:48:42,4
1441,4383,3,True,2024-03-11 05:31:57,4
3600,9252,28,False,2021-11-10 03:25:20,6
9384,9544,81,True,2021-12-24 18:33:57,9
1597,569,3,True,2023-01-24 03:27:39,8
6677,6389,13,True,2021-09-25 14:48:38,3
8486,7667,84,True,2023-12-08 13:17:34,2
4951,3550,77,False,2024-06-02 01:31:03,5
866,6482,95,True,2022-07-15 01:56:10,8
4505,5771,22,False,2023-01-30 08:36:10,8
2820,9311,39,False,2024-02-25 12:03:32,4
9745,6196,10,True,2022-01-06 02:34:40,5
7905,3100,38,True,2023-09-01 19:43:41,7
6202,1062,41,True,2022-09-26 15:36:14,4
8274,6869,57,True,2022-01-09 17:59:28,1
8790,9933,69,False,2023-08-10 11:07:04,4
2257,1884,19,True,2023-02-24 16:59:26,3
6156,4731,10,True,2023-10-16 15:41:39,4
1196,2264,68,True,2021-12-06 21:16:07,9
8759,9558,16,False,2024-02-17 18:13:14,10
3096,2572,40,True,2022-04-04 06:54:03,3
8699,6032,2,False,2021-07-17 19:37:40,8
58,6620,50,True,2023-10-23 22:29:25,6
6714,6148,42,True,2022-11-25 07:28:25,1
1318,2036,65,True,2021-10-04 20:34:11,10
4294,9478,19,False,2023-03-08 07:18:22,8
2592,2557,83,True,2021-10-15 12:08:11,9
8982,3442,8,True,2021-06-30 20:21:05,3
6422,7983,66,True,2024-05-09 22:42:17,4
4377,794,77,True,2023-08-21 04:04:35,2
7329,4898,89,False,2022-01-05 06:03:50,5
9478,8613,84,True,2022-04-14 13:29:50,3
552,539,18,True,2023-05-20 18:32:54,6
