id_comanda,id_mesa,id_pagamento,id_funcionario,valor_total
5989,87,33,473,155.31
3239,52,9764,879,180.62
5760,77,4891,972,186.78
5772,53,869,607,60.45
534,23,6989,115,95.09
3859,12,3887,932,151.14
4346,36,1040,479,193.28
1127,23,4388,627,148.92
2941,58,1156,322,189.77
8084,58,253,24,66.72
7524,36,490,645,171.91
7205,6,7084,505,104.22
4176,97,4976,478,127.79
6558,61,6357,854,16.57
2137,3,4082,839,95.33
6547,10,610,807,146.62
5872,85,1658,536,97.75
2073,59,2949,265,11.21
9124,85,2183,969,97.75
154,91,8550,788,124.91
494,21,4072,936,81.98
8900,48,9724,721,44.7
7788,81,1476,839,40.68
3135,33,5562,99,168.06
3225,36,1871,62,138.93
8676,17,1921,121,97.19
9560,46,2318,803,165.42
8899,92,4474,530,126.36
4886,47,1706,167,26.98
7285,47,8225,750,87.31
3292,55,9848,494,69.65
8333,41,3672,363,72.82
6857,11,8610,409,43.12
2123,20,4481,326,130.77
2379,81,9872,563,113.71
5707,78,475,883,82.1
1642,5,3559,299,53.33
8759,100,7562,826,57.57
2178,53,2477,650,26.41
4833,72,4692,145,64.48
5883,34,5959,477,107.79
1457,8,3034,857,151.3
4791,52,7836,507,195.06
7435,76,6899,381,136.82
4490,45,2133,853,183.72
9326,88,6865,775,10.38
9903,20,9691,818,36.6
1224,21,3261,154,114.69
1278,87,138,974,93.98
1418,9,4703,363,80.02
8296,81,6325,896,175.96
4785,73,5067,90,19.16
6598,75,8782,953,136.64
7385,39,17,7,183.31
5995,97,5517,185,73.76
6613,75,7591,416,131.92
3988,79,7715,24,121.15
6743,75,4832,938,167.89
6905,8,9044,338,161.74
8628,58,1863,750,86.48
5809,7,5622,4,177.34
2682,25,2739,593,148.52
3361,85,1956,215,103.42
1576,6,2447,799,46.21
7587,49,6506,449,99.49
1098,3,5727,210,68.63
3905,100,3353,46,142.35
5566,43,4020,514,10.46
7893,83,1747,616,195.06
3273,53,4741,844,107.56
756,13,1458,769,89.62
7527,42,4272,889,168.24
2213,48,1699,791,114.5
4230,58,8853,510,188.16
1579,80,7824,301,63.7
4870,57,8209,813,130.79
5971,99,3760,412,100.74
9107,31,4083,662,108.78
573,20,7050,145,69.35
7808,9,7319,154,80.09
4724,72,9158,707,166.89
4418,28,2466,395,84.91
4374,54,5121,911,118.28
8245,90,6849,624,80.7
4562,60,4018,602,21.99
3327,88,7596,684,143.29
5919,86,7445,329,143.8
1167,18,9004,500,89.03
5820,65,1914,539,94.64
6694,8,306,659,187.28
6629,20,7374,462,124.34
6199,15,9524,306,91.11
668,65,2241,971,68.41
7234,42,1738,346,142.67
7623,69,2177,882,124.35
229,34,304,69,43.96
7336,4,4598,417,19.91
3336,95,8414,400,26.76
3547,63,6216,837,151.52
4064,94,6960,583,24.63
6141,98,7302,371,57.93
6880,65,4309,801,121.81
4395,43,5079,944,129.57
430,34,5831,711,144.46
1475,47,3396,564,88.68
2218,4,1208,82,88.71
4910,92,2119,182,167.19
6788,23,2154,939,182.22
8247,3,6796,332,83.14
4387,43,7161,80,196.0
9041,28,4352,113,65.47
9622,98,6114,545,187.24
4202,93,166,911,199.91
1307,32,4906,574,156.87
8309,58,3262,896,116.66
8308,51,2541,895,59.28
2806,15,5958,245,93.93
7256,78,8401,939,38.38
5889,37,1961,998,83.03
990,1,1336,604,130.69
6916,76,2445,602,178.88
355,25,2420,277,156.26
4303,38,2536,365,50.3
7751,83,2427,768,130.13
1699,70,8993,48,123.64
9437,69,6058,580,125.42
6022,83,8674,779,45.78
9049,69,6774,307,44.94
3763,35,1668,46,57.92
6338,47,6157,493,182.91
4284,35,6473,860,150.07
7161,73,8923,919,139.9
7375,25,9000,970,186.15
6975,91,7270,249,64.55
9550,37,9349,227,55.51
9767,71,1674,721,167.58
8862,61,8294,421,158.4
3881,17,4323,73,89.79
9875,73,9561,66,96.09
5706,97,2507,513,107.28
2088,52,2567,412,172.42
617,29,3503,955,186.22
6428,26,3486,81,193.45
4814,45,9596,407,118.45
8838,69,5644,939,102.06
4803,22,4687,414,141.11
926,46,2164,115,21.63
6500,30,5861,138,186.62
9021,71,3717,281,151.97
8186,100,9173,137,57.94
2338,97,5671,468,27.54
3175,78,6611,120,55.24
3227,83,2741,220,141.34
2163,18,5816,112,99.41
1539,43,6032,232,140.82
6582,80,3619,450,31.85
9213,68,4490,523,175.61
9534,35,3525,879,91.01
2345,75,4360,715,168.94
5205,51,8315,731,186.25
9128,54,6684,462,88.72
9521,5,3588,617,85.8
1215,9,4505,456,117.06
2365,59,9273,816,95.99
6766,50,7696,266,161.73
4550,56,5037,505,96.58
5544,83,8105,1,19.08
1386,6,6815,435,81.13
6693,56,8684,424,76.01
1839,26,3921,524,12.22
2994,18,9928,40,39.93
8564,28,8580,163,20.36
3018,23,7880,518,88.01
7244,22,3053,820,75.04
9942,54,5683,396,102.62
408,25,5875,225,64.7
5733,99,187,333,46.89
7359,85,6461,890,148.85
453,73,5484,346,89.69
547,73,496,401,102.1
7816,33,418,646,45.81
9781,49,512,81,135.03
4760,81,635,711,98.39
7337,52,1989,470,28.17
6747,10,4599,181,63.63
5476,57,8581,154,65.8
5508,71,9216,360,176.55
945,47,7467,102,83.73
3362,76,3910,990,34.01
4957,44,5174,143,10.41
1220,68,839,907,154.39
1889,45,9279,58,139.96
5042,20,6793,743,110.7
2796,35,9971,907,197.64
3176,83,592,671,163.75
2075,100,7328,480,165.27
3853,90,8382,392,124.13
6202,84,3679,437,101.13
1217,64,1562,761,198.61
1938,18,6134,814,129.33
8765,42,5855,91,113.77
3917,48,1069,132,79.9
5289,18,5620,412,29.75
7758,88,2430,568,36.42
3951,6,6232,32,160.2
4449,31,1316,144,37.85
6810,90,9932,857,114.27
8726,13,9109,873,173.85
537,76,7991,267,36.97
1886,25,2837,577,190.31
9685,28,1584,42,132.69
8434,50,5909,278,195.92
5976,78,3769,859,111.74
7155,59,2769,91,199.06
2935,79,9122,790,140.2
1160,21,5690,873,175.13
7655,98,1209,285,197.03
4260,47,6953,208,87.76
7800,40,1212,866,39.75
3347,73,1242,399,38.59
9861,10,6754,784,181.13
8447,57,7350,523,124.81
9338,61,5426,648,42.37
6386,41,6967,775,92.19
9146,13,4253,634,158.25
2575,75,8341,996,104.95
1613,20,8600,978,196.4
1569,53,7194,213,183.38
8327,26,1856,297,65.58
3143,55,9395,766,77.46
530,59,6551,221,184.92
3092,59,714,353,148.66
5076,66,2919,677,146.32
2081,18,4173,584,187.64
6266,58,3793,167,118.92
319,17,5333,698,136.21
404,98,8001,252,177.39
2940,55,8561,872,132.55
1667,8,1100,446,40.91
6422,25,6895,585,124.46
7908,67,3307,640,17.37
4799,40,4778,111,65.68
3621,93,295,810,166.05
8598,100,2944,98,189.76
127,18,1275,821,141.76
256,23,7315,773,107.24
998,45,826,539,120.86
6109,18,5268,592,93.59
5558,35,577,705,89.97
1417,20,144,282,163.52
9454,60,7682,998,109.74
3377,95,9125,466,95.23
6775,8,9542,193,53.95
2409,63,2034,300,138.48
1364,69,3147,715,166.43
8712,52,434,808,188.19
9836,54,1282,629,129.28
8126,15,9091,1000,16.12
552,69,7110,812,134.4
2890,51,9660,172,87.46
5124,93,5513,693,51.3
3910,40,6030,103,113.87
7721,66,6689,520,71.67
9773,4,1427,325,95.39
5894,23,1393,564,191.25
3499,63,2975,736,62.49
6727,69,3424,127,41.3
3461,99,1861,501,64.33
6768,1,1374,303,92.15
136,35,1296,847,155.77
5551,20,7842,325,116.42
7898,71,812,553,121.92
7017,23,6418,896,185.18
3972,5,8111,128,151.5
6751,79,9734,175,190.67
6335,1,6676,18,115.59
4520,100,3225,491,142.81
77,36,3780,654,123.91
8692,72,2414,503,105.84
8945,61,1847,171,61.32
7633,81,1815,82,81.28
8109,28,1117,754,20.06
7769,38,9376,955,183.54
1563,29,4811,297,76.62
4424,29,964,545,99.93
5678,7,5880,630,111.84
9135,39,4560,110,89.2
2242,10,2392,637,188.17
120,48,4281,643,147.5
4700,14,4069,898,130.11
4568,96,8751,694,40.99
4269,43,5698,76,127.3
6706,32,6576,57,52.17
3041,79,1265,554,189.22
3304,21,2117,167,133.72
8926,49,6031,157,37.04
428,34,4697,196,52.18
5866,5,2296,552,131.61
30,60,1512,535,92.47
238,81,4380,195,181.12
2894,37,7141,922,130.5
2887,94,8920,403,88.91
7786,43,4580,973,142.32
7583,27,268,869,146.51
7886,41,1851,980,173.71
6797,26,4438,844,198.15
8175,61,544,483,109.98
3375,1,8870,342,116.04
2716,28,9804,231,90.62
9231,21,9989,962,19.5
2523,55,5413,37,90.57
1123,32,8603,39,49.43
736,50,4818,314,54.45
4767,43,6649,76,40.22
7349,53,8612,135,170.01
7097,74,67,132,158.87
2300,98,4223,948,90.6
4733,28,5837,375,156.25
8191,65,5286,511,69.71
9474,33,8491,344,174.09
6496,25,9626,962,127.29
9321,40,7001,842,85.41
6356,89,9769,83,81.84
8427,62,4306,374,66.75
6155,19,2087,423,85.26
8323,73,6417,90,93.63
6764,29,9522,806,174.72
1591,15,8303,374,152.14
1890,100,9682,583,128.89
3441,68,3932,221,59.62
9064,6,9087,344,153.49
9044,81,77,222,20.79
1949,49,4588,575,76.71
2165,28,3851,962,166.62
8332,5,9534,900,53.36
6017,63,3112,451,176.29
8477,97,2410,323,61.35
8982,87,9915,543,127.72
7419,88,6605,690,22.21
1942,49,6777,891,136.88
3862,67,227,369,42.75
1061,47,5667,966,123.58
6568,72,6061,517,194.38
6714,78,6926,543,19.9
1238,47,8302,680,37.13
8918,100,8095,873,30.92
5086,69,1564,446,12.99
1913,93,3142,751,165.66
5279,60,1341,839,191.06
9574,1,5537,409,22.78
1235,82,2597,145,30.16
5659,66,2740,181,119.65
9816,30,3801,669,191.86
5465,4,1502,235,75.22
7559,78,5390,908,115.81
9575,52,4859,557,49.53
9,21,65,730,102.6
3195,81,2810,352,86.14
5477,85,3041,326,140.48
7038,10,514,832,85.05
1229,77,5821,47,186.97
1807,36,1971,888,156.22
8159,53,8588,280,89.17
4335,87,8064,881,137.52
2833,13,5717,421,93.94
769,79,6603,789,42.99
8070,56,834,31,89.79
85,94,9239,2,100.15
5664,44,8492,758,34.95
871,24,5747,281,146.04
5596,77,9299,129,90.15
1622,91,1383,743,157.11
8894,15,1862,341,175.38
5922,73,9508,551,108.38
5799,12,5938,132,44.98
1242,1,8812,155,106.37
7756,19,1182,748,105.05
1028,36,1356,662,118.11
8813,77,2082,487,90.89
2679,28,691,475,83.17
6375,10,4477,726,181.33
2148,95,1315,936,155.0
1209,84,3734,300,39.35
4517,15,929,321,35.72
6721,33,6839,767,197.57
4876,88,9425,580,21.82
4420,61,5733,221,82.94
8149,12,3824,748,48.99
8901,15,7540,225,164.37
8998,91,2659,795,81.18
9919,98,5181,129,120.44
7281,98,9197,950,105.61
6626,6,5868,769,81.2
5172,40,5300,435,152.25
813,40,5360,414,135.74
5617,68,3966,182,129.08
4871,57,3293,830,74.45
4826,28,9545,837,188.41
3860,100,5267,61,172.53
3518,63,7586,958,59.16
6812,4,5035,370,105.14
2519,72,6606,594,183.48
296,52,2399,70,150.85
1562,18,2387,543,35.54
9930,11,4659,163,31.57
5884,100,2953,609,170.63
4171,88,5706,501,118.54
2499,6,9866,496,117.14
4145,18,4781,676,63.89
3248,31,4855,315,131.18
9159,90,3386,345,113.66
4075,80,3684,496,117.33
7077,77,1833,861,21.06
148,53,5492,127,37.15
2444,34,2424,18,23.06
575,86,8911,889,149.3
1081,57,483,8,129.54
1264,70,8258,801,91.36
9476,37,4792,343,153.71
5783,76,4211,665,138.24
4927,17,8604,507,167.32
1848,3,7588,276,69.67
7396,65,3817,846,179.31
6440,41,9955,870,146.77
5849,32,6400,378,92.79
410,71,1559,586,197.31
9083,12,5803,141,154.06
4183,69,1716,776,172.07
121,87,1214,538,72.95
1365,50,3491,263,169.31
2995,56,3178,175,197.64
6567,19,57,279,69.27
1840,33,6546,576,183.04
2440,6,9861,859,51.07
6861,7,8524,742,167.68
8075,11,1770,342,143.38
2786,50,1122,955,129.57
4324,66,3437,553,57.15
1477,19,9582,775,67.08
4956,79,1017,467,167.24
1073,22,3712,668,60.42
2017,19,2398,390,104.78
18,6,5531,774,148.66
2993,80,9569,503,180.97
5800,12,3110,592,59.32
8710,50,2231,904,121.23
4811,8,70,124,196.49
2767,95,6044,608,118.23
5953,91,7878,143,75.35
5170,34,953,302,42.66
7280,45,651,6,132.21
770,77,6011,744,186.61
7149,49,3926,453,166.18
4855,28,9232,549,91.0
3760,36,3374,644,176.3
9062,60,6978,534,197.67
2697,10,1611,349,141.4
7260,46,1061,45,182.43
9056,18,9277,401,186.8
5260,62,8322,867,189.03
1891,97,3631,22,134.6
3685,62,3931,141,51.99
7907,8,1161,154,59.53
2232,40,3607,76,47.39
6191,47,5464,266,197.1
9583,82,876,441,29.44
8504,72,7442,879,49.96
7747,23,5876,437,155.02
8809,44,4054,45,11.69
3034,39,6784,586,103.11
8290,40,4151,830,64.58
2214,80,4863,550,183.19
3776,22,8373,473,91.4
2901,96,3745,22,180.34
7287,6,2727,167,135.89
1517,52,6908,158,92.02
3285,78,2123,78,188.74
5175,65,6376,210,25.75
2314,87,5071,385,199.17
2792,86,9738,828,177.33
9487,33,4412,622,131.71
9257,13,1055,201,169.47
177,39,1435,509,83.96
1925,95,7013,663,137.54
9379,76,2897,159,39.05
107,67,7535,884,153.87
918,85,5320,817,120.86
3094,39,4625,116,156.58
48,6,5522,629,121.08
3952,44,4844,862,61.75
8440,77,6746,134,184.68
9452,14,8882,918,77.61
6438,20,4105,850,55.79
9948,63,8519,411,73.42
3462,10,7026,38,144.91
215,95,9917,262,146.65
5827,8,2449,538,197.1
3226,9,9663,298,151.88
8322,2,3294,642,83.5
9778,46,4727,464,78.62
1496,72,8037,811,101.09
6992,73,4565,592,112.58
4635,60,8467,246,70.34
8632,66,5259,910,132.02
6278,21,3616,840,156.25
6092,89,7033,822,170.42
9250,51,4408,568,74.17
126,4,5662,434,189.6
9976,12,8163,847,64.79
7669,81,5707,958,130.25
441,66,6783,136,63.2
983,31,5774,540,73.08
4625,2,9655,362,102.14
2987,87,4517,714,187.69
2581,40,4443,824,170.94
4556,81,6315,976,132.96
9432,95,7043,59,145.74
3504,87,9400,429,120.76
1893,21,1613,353,115.15
5870,82,5223,6,66.33
8228,45,7236,174,91.69
3888,36,1284,730,189.55
2044,58,8991,39,85.54
7579,43,99,315,93.45
2035,22,9348,288,28.6
7311,8,2654,863,37.07
6830,32,4961,824,97.83
7634,77,5830,613,179.78
7619,18,3168,217,66.35
8128,7,8214,200,77.26
354,25,7698,515,11.08
7046,55,985,531,136.76
4451,78,4483,587,84.69
3345,1,8665,763,84.64
336,11,674,977,60.82
5941,74,9391,699,155.52
6045,31,3600,225,177.06
8714,10,7,766,58.89
7597,52,4809,892,87.02
3408,17,9777,851,12.25
3784,35,6295,595,129.17
2648,1,3000,415,141.33
145,16,2146,557,79.68
8923,55,6180,440,80.24
4732,57,7780,927,128.45
7534,29,9759,43,28.4
4339,15,1154,474,59.19
6883,64,8281,899,90.16
1452,100,451,282,72.94
5290,81,6905,625,69.34
4608,74,5987,983,84.0
1271,38,494,965,95.39
6085,45,2766,996,78.51
7630,57,228,942,42.26
1506,34,4509,48,118.24
5283,53,7902,469,198.58
7389,35,972,689,46.6
6536,71,1997,425,130.02
8659,57,3122,41,192.09
5009,13,6266,176,87.88
5150,31,121,15,72.61
6024,80,9847,744,166.39
8183,46,3412,484,68.39
4384,5,3453,420,105.29
8869,57,4748,635,115.05
4131,90,3749,873,27.62
6247,5,6220,77,133.87
7308,34,3399,374,42.58
1011,29,1721,59,44.93
2086,88,1450,192,58.8
8090,54,7724,195,138.39
1914,19,6633,654,78.31
5807,88,1240,884,178.25
4691,79,3007,184,176.0
2237,97,2967,89,115.01
6068,78,5361,24,101.66
8349,12,7804,284,96.81
9451,42,8508,225,96.37
2830,46,5014,632,132.81
6007,2,4527,597,101.86
2196,9,2379,918,149.14
6946,68,2405,87,42.79
3366,42,4865,562,122.37
4168,28,7375,257,121.13
1465,51,1841,711,133.92
5954,76,2916,823,106.29
8095,79,3103,583,150.03
9571,72,1561,798,117.96
1212,83,8560,149,69.88
1900,43,1655,906,113.33
3710,37,2350,472,95.0
9393,39,5175,147,187.85
6046,54,497,23,97.18
4695,47,5021,322,155.05
5103,2,284,16,180.92
4590,29,8024,540,188.14
8046,73,3210,677,172.98
1413,34,2879,985,49.53
3467,85,1264,423,99.78
902,73,3898,553,81.51
4227,34,6513,293,10.87
1518,52,5665,300,91.42
9554,17,2865,698,109.29
7718,37,3156,679,184.83
7545,71,704,309,23.9
1817,44,6802,74,122.91
3672,52,1659,867,178.61
3330,86,1733,497,14.68
3087,91,2734,745,180.92
4349,100,2921,783,102.75
5474,72,7545,567,115.7
6044,41,7890,280,133.55
6402,40,6062,215,61.34
2472,68,8720,428,72.94
9024,91,5780,537,142.39
7976,86,5023,268,186.1
3620,14,7748,117,43.02
2951,31,4374,386,181.64
7113,15,8852,915,49.65
3077,99,6155,816,113.42
367,80,7983,517,177.15
422,78,2575,762,77.94
644,47,7346,315,68.7
7422,18,4885,27,135.06
8486,12,3447,906,64.84
6317,80,3091,736,75.7
2131,44,9649,880,36.56
2501,36,4878,977,50.23
6002,22,7468,51,118.1
5050,21,4432,946,40.64
3171,89,2980,865,73.32
6609,16,982,947,43.96
1440,14,6556,5,120.82
4685,65,2582,477,88.85
8994,92,4959,286,98.27
2946,97,8325,944,16.58
8108,5,5416,1000,171.91
2814,39,9788,578,37.66
2255,59,1241,172,41.65
7275,48,2014,422,87.89
6082,4,6148,206,147.45
2251,42,837,634,103.02
7306,53,9730,523,74.66
8416,28,2326,626,87.22
264,38,9240,989,10.34
4085,90,9206,570,33.18
7521,31,461,864,54.37
7576,96,1386,432,190.55
9513,88,1155,242,175.81
5880,74,8470,688,152.83
6689,19,6072,591,128.34
7469,75,8177,233,79.15
3869,87,1131,512,48.37
401,13,7632,346,138.52
9899,97,435,810,188.9
2143,76,7997,679,77.56
9952,43,8601,219,23.04
3141,66,3647,432,150.35
3752,87,3603,45,158.76
3605,17,7859,962,183.66
9763,29,4029,512,117.8
7611,47,840,658,39.6
4255,100,6957,941,26.07
3867,63,6640,349,166.72
8014,36,9238,90,25.77
1043,55,5125,627,26.64
9666,90,7811,722,182.31
6560,63,7675,952,61.5
9615,64,1323,288,138.1
843,46,6573,453,47.83
4031,8,6178,374,191.78
5025,51,5624,815,83.57
8364,27,2069,438,155.44
5405,72,5139,912,188.4
8216,38,3296,168,66.46
8665,49,4424,957,118.81
4513,25,2197,197,137.14
9746,15,7524,721,90.7
7588,94,6084,215,128.26
745,68,7464,722,36.42
2741,2,2887,292,82.99
7480,29,4833,979,16.74
7342,84,2217,730,168.01
440,17,8823,341,67.38
7666,84,6877,85,158.39
9904,44,3865,849,63.23
9026,27,6580,655,11.31
2746,91,8196,946,122.34
3592,58,5378,558,68.74
4546,32,5229,569,112.41
2484,28,4102,329,23.23
1970,9,6489,786,156.88
8528,50,142,72,123.45
5320,88,3501,728,167.54
778,18,7028,102,171.69
8380,64,6721,307,189.53
3630,46,8985,179,44.43
6925,2,5164,96,163.82
4600,94,5518,612,192.5
1067,54,2433,393,118.12
3573,94,4094,576,16.41
5091,82,1606,544,20.8
8924,38,4100,11,171.81
5381,46,6857,941,129.28
3031,45,6,80,142.7
8177,17,2422,231,41.27
1079,23,1463,411,175.3
5070,65,6279,648,22.52
4936,9,1536,59,148.95
6207,11,819,52,72.16
2312,32,6553,169,88.71
6669,3,2225,872,157.58
4205,67,75,285,109.91
449,30,3990,479,109.25
7941,70,9548,121,134.29
9265,37,2668,76,100.17
25,97,7649,292,56.32
7815,10,4592,293,107.04
380,53,4998,587,29.75
9067,78,313,436,26.83
6393,37,8019,934,139.44
7872,81,179,137,157.27
6838,10,9923,508,27.13
4619,43,6499,483,124.5
555,86,3766,547,178.85
1718,97,8592,336,150.95
2642,38,2550,388,89.81
7833,13,7485,723,14.34
3966,61,1157,293,104.35
691,21,944,967,147.32
8684,21,3995,8,93.69
7166,100,5391,744,170.26
476,56,8143,157,14.01
3768,10,7044,704,156.59
3797,49,6770,233,194.66
7610,95,4612,373,29.79
1422,26,9742,309,75.86
6762,21,8891,765,32.81
4735,78,2458,84,97.98
502,60,160,96,183.36
2325,22,3697,496,49.97
2019,94,3927,563,147.04
9966,12,318,433,44.61
181,32,2968,576,29.26
302,75,7966,423,11.21
8986,32,3907,937,75.01
5414,35,1001,433,154.92
4468,89,6706,200,140.16
2334,12,8994,289,21.37
3480,28,569,36,72.35
4609,92,342,879,60.85
6454,99,448,169,96.77
3822,57,625,197,130.18
5708,68,7476,741,168.59
8555,44,6158,832,121.46
6642,14,8327,644,173.05
5027,20,3847,797,146.11
5159,12,3121,929,76.85
1405,91,6548,251,88.26
3464,65,1174,84,91.62
1040,55,7749,352,157.33
1411,62,7330,302,66.39
5046,70,4978,319,22.87
5179,93,7864,668,192.6
1165,39,7283,828,11.57
4939,69,7520,303,54.34
5930,78,3732,529,97.8
7761,12,3075,183,180.59
6162,79,7517,379,37.32
968,63,8121,202,139.57
8224,67,5845,277,93.5
5899,58,8627,121,16.64
8196,96,7869,913,152.49
4191,94,603,497,37.49
1875,80,9815,999,65.72
5432,68,1825,207,151.9
3020,39,7560,481,132.0
9964,85,4702,905,183.25
2477,25,122,333,119.5
4503,13,7670,170,93.44
7098,35,9880,484,183.57
7700,54,8087,420,41.57
8769,25,8396,463,60.21
4964,97,8936,588,22.47
4604,10,1987,227,168.11
3660,96,5154,285,44.63
6875,78,8131,309,132.97
7211,90,2377,853,60.69
3214,81,758,702,86.85
7360,37,4447,389,45.91
9652,59,5425,206,13.94
5028,58,3934,574,35.95
5844,60,4395,684,90.01
9805,83,213,467,15.12
4727,87,9001,24,47.95
4429,52,2679,229,60.97
4778,35,938,98,197.16
8328,87,6565,119,100.69
9254,32,9397,361,30.98
6794,48,3145,897,113.12
9632,32,2692,559,43.94
5810,1,6842,303,191.08
4539,84,417,65,51.62
8815,72,8220,970,165.82
2048,40,7550,843,95.41
6937,7,175,564,82.52
4942,87,9931,900,21.92
5420,24,9864,534,51.31
3428,50,8955,546,79.39
4109,14,1181,315,141.77
6447,51,8822,310,20.39
9239,87,4036,602,198.26
8035,88,2240,618,152.27
9280,68,2910,137,98.59
5835,97,5866,63,111.47
7116,80,7170,194,93.99
7555,40,8349,800,165.41
3541,92,9034,85,125.67
9722,49,8197,666,77.86
3522,99,6558,739,155.42
6444,27,7494,452,72.98
9871,15,55,696,55.06
5709,34,7109,547,94.36
5777,90,2284,823,168.15
707,41,3733,35,172.87
1857,67,2680,732,85.08
4190,95,1604,101,107.42
5948,87,7146,633,116.32
4382,3,2475,634,170.65
8801,20,1840,899,48.21
5878,3,4629,516,162.51
4158,20,3299,380,88.29
9029,28,2756,40,124.83
1145,56,4226,93,24.23
1152,89,5254,674,119.91
1712,63,947,372,45.86
1543,58,5314,559,195.22
7076,64,6172,445,54.61
3804,65,2308,838,72.65
3662,22,6142,757,197.54
8214,5,4954,106,129.46
2937,80,9217,215,26.63
6781,73,5340,984,94.61
6140,4,1831,424,47.89
6306,49,8411,4,169.77
2194,75,7068,496,133.5
8816,11,9422,296,181.97
4174,40,1292,588,154.92
2884,43,6427,91,46.28
2681,75,6059,487,170.93
1936,60,2292,58,92.66
3531,7,6720,591,27.0
4878,77,3640,596,87.85
9181,72,6631,174,102.67
7070,16,1229,676,134.03
8505,75,8178,748,127.03
4011,23,2077,904,87.04
6811,6,2336,158,63.09
5471,7,6664,264,107.2
7092,99,6301,385,138.55
5185,33,8299,360,165.41
4200,62,708,303,192.25
9001,32,9666,703,84.13
8793,51,9792,296,74.28
962,39,2168,789,48.86
8751,17,5207,248,97.06
8168,63,7209,896,113.38
831,92,165,584,17.45
734,28,3070,652,33.71
9173,40,9128,388,181.59
1897,2,8779,187,157.02
9248,11,2795,407,82.0
7775,65,6006,505,47.53
134,46,9027,714,40.7
247,20,1434,572,136.05
8949,5,4594,852,135.81
7458,55,8827,665,131.11
1659,11,5398,685,27.77
4831,77,5968,390,48.67
8192,95,2974,441,21.3
1941,5,9749,891,168.86
3688,46,1849,31,45.74
9825,51,3194,72,164.63
4798,31,4548,59,43.37
1060,54,2940,859,134.1
461,67,9986,168,122.37
923,9,9581,241,56.85
7064,13,3188,708,71.2
2248,29,8223,792,50.49
1041,58,5307,975,106.02
4895,72,1776,36,124.12
6539,29,1878,33,124.63
4079,63,4176,108,128.08
5453,46,3133,408,131.54
9255,58,9251,926,122.83
2691,25,4879,143,17.41
5143,94,7412,168,140.07
3559,90,1050,348,157.43
1948,60,6263,619,51.53
1794,79,1869,114,164.14
3793,6,6288,197,158.35
1895,9,1865,28,145.04
592,96,7886,527,195.78
4132,95,5027,878,132.65
5583,99,6575,246,189.39
3956,28,1233,38,78.92
3054,3,9898,577,22.16
3708,82,6018,450,82.86
3073,89,781,400,65.5
9971,41,5983,832,31.45
4250,69,8551,113,181.79
5700,42,2016,377,57.17
1066,38,9010,472,173.24
7264,20,8749,22,193.57
3093,89,6966,641,118.08
7131,2,428,677,182.97
3517,30,6486,587,189.49
4360,66,5272,524,183.38
6123,5,7298,61,119.9
2098,59,3488,524,56.4
6392,41,4067,919,44.18
9071,61,9957,688,56.71
4900,4,9528,909,40.21
8515,51,5852,710,10.74
2087,70,523,109,194.55
2103,16,9205,483,66.48
7752,99,6063,7,30.54
8774,28,8710,183,121.38
6596,51,4169,361,126.92
7240,48,3972,712,158.32
6374,62,6526,838,65.92
5627,81,6843,981,189.61
5746,43,1982,353,131.76
5495,63,8046,858,71.77
3303,34,5643,568,72.11
9537,96,2224,486,87.33
9568,51,5990,847,155.18
9291,53,4155,423,62.6
5475,5,9891,665,26.08
5236,34,8831,342,60.13
7126,7,4011,175,65.27
51,68,3172,577,32.62
8207,84,974,631,193.78
4126,97,7085,985,102.3
283,68,3247,610,113.83
5314,65,9357,407,21.01
8076,34,3314,532,50.25
9785,44,1553,61,100.42
6795,73,9104,288,51.28
4884,41,3468,304,71.33
4553,80,383,951,43.21
8843,85,7348,416,91.94
6319,26,8472,363,81.26
1456,38,6696,731,68.56
6482,57,2090,120,133.32
3142,42,9669,489,19.4
6571,33,1877,218,16.36
373,22,6189,501,22.11
9345,81,7076,815,46.16
5503,83,3323,438,62.02
7789,48,7921,223,195.8
3542,71,8709,910,88.75
179,95,576,319,50.9
2778,37,4153,256,67.26
7636,55,254,604,41.95
844,34,8910,529,37.86
956,89,726,309,188.98
6575,78,5476,797,122.08
9343,89,3765,959,23.89
4096,11,8077,563,34.81
4097,38,8537,777,135.16
9506,30,2758,4,131.5
1029,97,5265,604,160.79
6367,92,9312,476,136.19
1829,50,1449,146,88.97
7217,44,4797,565,37.77
5748,20,330,921,76.01
8750,1,5907,350,148.33
1426,43,4963,377,141.87
6817,79,4984,798,136.9
7686,90,6118,892,86.99
8821,69,4203,244,32.67
1213,14,478,660,38.3
5541,16,8311,670,112.2
9347,63,3673,154,109.72
175,100,729,39,61.26
202,93,7496,345,128.04
3606,51,6682,565,95.1
328,87,5978,42,55.28
7248,22,4840,44,146.64
303,40,6637,197,23.51
752,92,1270,278,165.45
5545,56,4856,19,127.55
477,96,5529,855,65.15
6449,75,3610,541,156.42
64,66,5427,769,142.6
5355,33,5877,548,135.65
4789,61,6704,402,144.68
5352,47,8395,48,158.85
388,54,9495,721,65.52
3025,9,4774,259,13.39
7414,3,788,412,113.85
6186,84,814,104,154.59
8589,42,2301,725,99.16
1619,71,5457,372,45.59
1368,53,5318,568,34.45
9171,8,6999,918,144.69
4153,2,7904,455,105.44
7612,7,4370,879,67.63
9285,58,890,287,126.88
8387,12,2239,533,91.51
